,ggoid_hex,ggoid_dec,tilenum,type,img,id,alpha_j2000,delta_j2000,E_bv,glon,glat,primary,fov_radius,nuv_flux,nuv_fluxerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,fuv_mag,fuv_magerr,fuv_ra_adj,fuv_dec_adj,fuv_ncat_mag,nuv_fcat_mag,fuv_ncat_magerr,nuv_fcat_magerr,cn_radius,cn_pa,cn_mag_nuv,cn_mag_fuv,nuv_int,fuv_int,nuv_poserr,fuv_poserr,ib_poserr
437,2a79820133d001b6,3060620363450810806 ,21452,0,153,438,201.276016409,27.09369011,0.0119426306337,34.5886230469,82.5094070435,0,0.45059132576,2.82880997658,1.41079258919,22.7709903717,0.541613161564,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,44.4181365967,229.906478882,20.2585525513,21.3357563019,0.0163119658828,0.0,0.876778841019,-999.0,-999.0
438,2a79820133d001b7,3060620363450810807 ,21452,0,153,439,201.552640082,27.1060779785,0.0126027772203,34.7523155212,82.2638015747,0,0.594060599804,4.7400302887,2.5576031208,22.2105464935,0.585978746414,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,38.9096755981,294.011322021,21.9812202454,-999.0,0.0,0.0,0.701006054878,-999.0,-999.0
439,2a79820133d001b8,3060620363450810808 ,21452,0,153,440,201.39956176,27.0939149204,0.0116108488292,34.6224250793,82.3995132446,0,0.509167969227,5.67251443863,1.92428982258,22.0155601501,0.368404299021,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.1650753021,-999.0,5.70184135437,-999.0,7.76291704178,204.062713623,-999.0,22.0813102722,0.0159740429372,0.0,0.938692390919,-999.0,-999.0
440,2a79820133f001b9,3060620363452907961 ,21452,0,153,441,200.749218211,27.1162401792,0.0236861016601,34.6347846985,82.9788513184,0,0.464133501053,317.192474365,12.1688871384,17.646692276,0.0416636988521,158.801025391,16.3057689667,18.3978710175,0.111511014402,200.748747334,27.1159574428,18.3635406494,17.7287044525,0.113878078759,0.0436091795564,59.1293983459,264.902191162,22.3748817444,-999.0,0.141627728939,0.035799190402,0.482577115297,0.690142095089,0.532155036926
441,2a79820133d001ba,3060620363450810810 ,21452,0,153,442,200.621132914,27.0939294667,0.021897342056,34.4184608459,83.0920333862,0,0.553577780724,4.39658021927,1.5913797617,22.2922115326,0.39308694005,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.3709030151,-999.0,1.32292437553,-999.0,35.602481842,291.576751709,22.6283569336,-999.0,0.0154626723379,0.0,1.11388123035,-999.0,-999.0
442,2a79820133d001bb,3060620363450810811 ,21452,0,153,443,201.53011592,27.0939086251,0.0118310675025,34.656162262,82.2833709717,0,0.587413549423,6.8278055191,2.47788333893,21.8142967224,0.394120961428,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.5467185974,-999.0,2.03847622871,-999.0,43.4750022888,191.017929077,20.6877555847,-999.0,0.0184278730303,0.0,0.784635603428,-999.0,-999.0
443,2a79820133d001bc,3060620363450810812 ,21452,0,153,444,200.695094052,27.0945004554,0.0235438533127,34.4427680969,83.0262527466,0,0.510251939297,3.54095506668,1.48729276657,22.5271987915,0.456148117781,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.6870136261,-999.0,1.60678017139,-999.0,52.3893814087,201.772781372,22.4317932129,-999.0,0.0466472320259,0.0,0.90042924881,-999.0,-999.0
444,2a79820133d001bd,3060620363450810813 ,21452,0,153,445,200.947931936,27.0947771733,0.0169753804803,34.5114860535,82.801322937,0,0.411574780941,3.50694966316,1.47140192986,22.5376758575,0.455650240183,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,34.1699066162,269.03302002,21.8330116272,21.3393363953,0.0,0.0,1.20625829697,-999.0,-999.0
445,2a79820133d001be,3060620363450810814 ,21452,0,153,446,201.237528895,27.0954688836,0.0119588943198,34.5922966003,82.5437164307,0,0.434691607952,3.30877923965,1.55024015903,22.6008300781,0.508816301823,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.1751403809,-999.0,2.34512019157,-999.0,38.5372772217,210.536132812,22.2515830994,-999.0,0.0324996821582,0.0,0.942558646202,-999.0,-999.0
446,2a79820133d001bf,3060620363450810815 ,21452,0,153,447,200.660464324,27.0948985275,0.0234952904284,34.4369049072,83.0570755005,0,0.529458582401,5.3785161972,1.88816678524,22.073343277,0.381248086691,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.2252235413,-999.0,0.729110002518,-999.0,16.2867660522,190.161239624,21.1211166382,-999.0,0.031128404662,0.0,1.06750965118,-999.0,-999.0
447,2a79820133d001c0,3060620363450810816 ,21452,0,153,448,200.963023888,27.0954996263,0.0159337483346,34.5211868286,82.7879257202,0,0.408155292273,4.60685825348,1.74383425713,22.2414875031,0.411083638668,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.3535995483,-999.0,2.81210589409,-999.0,14.5455350876,102.407516479,21.8330116272,21.3393363953,0.0,0.0,1.33549678326,-999.0,-999.0
448,2a79820133d001c1,3060620363450810817 ,21452,0,153,449,201.559893572,27.0946225934,0.0126027772203,34.6691474915,82.2569046021,0,0.60648047924,6.27143907547,4.991106987,21.9065799713,0.864289999008,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.9953613281,-999.0,2.54318904877,-999.0,20.4721641541,130.996902466,22.190404892,-999.0,0.0520642660558,0.0,0.919761717319,-999.0,-999.0
449,2a79820133d001c2,3060620363450810818 ,21452,0,153,450,201.422163492,27.0989214079,0.0114466343075,34.6660079956,82.3795928955,0,0.517849266529,7.45784711838,2.30930256844,21.7184658051,0.336277008057,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.2964363098,-999.0,0.808305561543,-999.0,14.9704275131,181.196578979,21.0248947144,21.7730865479,0.0,0.0,1.04566597939,-999.0,-999.0
450,2a79820133d001c3,3060620363450810819 ,21452,0,153,451,200.862139776,27.1125342228,0.0194383468479,34.6321334839,82.8782730103,0,0.418223649263,8.3036441803,2.71549892426,21.6018276215,0.35514909029,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.2857055664,-999.0,0.487928360701,-999.0,30.9629402161,342.647613525,21.5966777802,-999.0,0.0164461005479,0.0,1.02284145355,-999.0,-999.0
451,2a79820133d001c4,3060620363450810820 ,21452,0,153,452,201.309084413,27.127679773,0.0121555440128,34.8567962646,82.4812164307,0,0.435342758894,11.893945694,2.67521810532,21.2116832733,0.244266033173,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,77.2980194092,279.91696167,21.522195816,-999.0,0.048540007323,0.0,0.608619689941,-999.0,-999.0
452,2a79820133d001c5,3060620363450810821 ,21452,0,153,453,201.210682352,27.0971895419,0.0122938780114,34.5986328125,82.5676651001,0,0.424433678389,5.27180480957,2.03140830994,22.0951004028,0.418473243713,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.4455432892,-999.0,1.68000459671,-999.0,33.9923171997,359.779022217,22.2703800201,-999.0,0.0164439883083,0.0,1.55216085911,-999.0,-999.0
453,2a79820133d001c6,3060620363450810822 ,21452,0,153,454,200.653621166,27.1098967061,0.0234952904284,34.559211731,83.0636901855,0,0.522228062153,38.9670066833,4.57293272018,19.9232559204,0.127446398139,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.0492973328,-999.0,0.432061702013,-999.0,8.04088687897,112.033592224,-999.0,21.8586444855,0.108343407512,0.0,0.568346202374,-999.0,-999.0
454,2a79820133d001c7,3060620363450810823 ,21452,0,153,455,201.136158373,27.1038079376,0.0136886462569,34.6310119629,82.6342010498,0,0.400284558535,5.38004589081,2.58662748337,22.0730342865,0.522128880024,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,29.9045143127,255.35345459,22.3869838715,-999.0,0.0,0.0,1.07388138771,-999.0,-999.0
455,2a79820133d001c8,3060620363450810824 ,21452,0,153,456,201.335863914,27.1021098648,0.0119681097567,34.6682777405,82.4564819336,0,0.469709157944,49.8960990906,5.01451778412,19.65483284,0.109142124653,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.5060405731,-999.0,2.13170552254,-999.0,37.7337036133,159.474105835,22.3683414459,-999.0,0.0802910551429,0.0,0.509767949581,-999.0,-999.0
456,2a79820133d001c9,3060620363450810825 ,21452,0,153,457,200.631448449,27.0976006908,0.022799519822,34.4516639709,83.0829925537,0,0.544627189636,3.22594261169,1.41502630711,22.6283569336,0.476362645626,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,35.602481842,111.57674408,22.2922115326,-999.0,0.0,0.0,1.02288901806,-999.0,-999.0
457,2a79820133d001ca,3060620363450810826 ,21452,0,153,458,201.543622254,27.0981360541,0.0126027772203,34.6910629272,82.2715148926,0,0.593358397484,6.16802692413,2.81414675713,21.9246330261,0.495484739542,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,40.6524391174,314.902984619,22.2105464935,-999.0,0.0,0.0,1.0550314188,-999.0,-999.0
458,2a79820133f001cb,3060620363452907979 ,21452,0,153,459,200.734003856,27.1028456263,0.0236861016601,34.5213928223,82.99193573,0,0.482880860567,14.7433423996,3.07534599304,20.978509903,0.226531103253,15.4189548492,5.2161192894,20.9298667908,0.367385834455,200.734328748,27.1023002491,21.0526332855,21.2356204987,0.419569522142,0.244724065065,58.9449653625,231.190811157,21.9683628082,-999.0,0.0156766679138,0.0355210229754,0.99139469862,1.00237965584,1.31749069691
459,2a79820133d001cc,3060620363450810828 ,21452,0,153,460,201.12065715,27.1000960369,0.0146453594789,34.5981178284,82.647857666,0,0.401505410671,14.2775182724,2.95518541336,21.0133666992,0.224782153964,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.7546463013,-999.0,2.26832008362,-999.0,29.5095825195,196.783843994,22.166223526,-999.0,0.0328331403434,0.0,0.662257254124,-999.0,-999.0
460,2a79820133d001cd,3060620363450810829 ,21452,0,153,461,200.976310206,27.0990485457,0.0159337483346,34.5528564453,82.7762298584,0,0.402613580227,7.74631547928,2.27743387222,21.6772613525,0.31928640604,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,44.4556007385,106.646286011,22.2414875031,-999.0,0.0328710824251,0.0,0.809839308262,-999.0,-999.0
461,2a79820133d001ce,3060620363450810830 ,21452,0,153,462,201.296448822,27.1030449692,0.0119426306337,34.6654777527,82.4915847778,0,0.450825721025,6.21947288513,2.09530091286,21.9156150818,0.365866482258,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,57.4546089172,172.428955078,20.4352836609,-999.0,0.0,0.0,1.64567601681,-999.0,-999.0
462,2a79820133d001cf,3060620363450810831 ,21452,0,153,463,200.656023745,27.1012020184,0.0234952904284,34.4878768921,83.0612487793,0,0.527290403843,4.55904245377,2.19238901138,22.2528152466,0.522244393826,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,26.7857761383,211.896087646,22.073343277,-999.0,0.0155264437199,0.0,1.28574180603,-999.0,-999.0
463,2a79820133d001d0,3060620363450810832 ,21452,0,153,464,201.145185692,27.1017041236,0.0136886462569,34.6169013977,82.6260986328,0,0.403974115849,4.02908420563,1.64114832878,22.3869838715,0.442355394363,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,29.9045143127,75.3534393311,22.0730342865,-999.0,0.0165695790201,0.0,1.05657076836,-999.0,-999.0
464,2a79820133f001d1,3060620363452907985 ,21452,0,153,465,201.003542244,27.1142506598,0.015356994234,34.6802864075,82.7525482178,0,0.384337335825,46.2188301086,5.1026391983,19.7379512787,0.119896285236,51.2789840698,8.53182315826,19.6251564026,0.18068921566,201.003830672,27.1144276563,19.6071567535,19.8613147736,0.20798791945,0.111576169729,39.2735862732,319.425109863,21.5293292999,21.2504348755,0.0499674677849,0.0755608007312,0.560249090195,0.720447599888,0.606575131416
465,2a79820133d001d2,3060620363450810834 ,21452,0,153,466,201.044495927,27.1021047187,0.0146975079551,34.5944786072,82.7156829834,0,0.394396781921,6.63427686691,2.17856669426,21.8455142975,0.356621146202,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.6205253601,-999.0,0.966999053955,-999.0,61.7874221802,39.7974090576,21.8533363342,-999.0,0.0,0.0,0.880302190781,-999.0,-999.0
466,2a79820133d001d3,3060620363450810835 ,21452,0,153,467,200.812209194,27.1035249532,0.0218062959611,34.546836853,82.9223861694,0,0.445640832186,6.22178030014,2.05025696754,21.9152126312,0.357868462801,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.5954170227,-999.0,8.93762874603,-999.0,62.0704994202,308.322601318,17.7965087891,-999.0,0.0,0.0,1.12949931622,-999.0,-999.0
467,2a79820133d001d4,3060620363450810836 ,21452,0,153,468,200.907393548,27.1051515283,0.0194383468479,34.584022522,82.8377609253,0,0.410995751619,5.29378271103,1.96474158764,22.0905838013,0.403059512377,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.1219749451,-999.0,5.85863876343,-999.0,35.5936813354,31.6573200226,21.4632453918,-999.0,0.0167145468295,0.0,1.22390604019,-999.0,-999.0
468,2a79820133d001d5,3060620363450810837 ,21452,0,153,469,200.537081121,27.1031541262,0.0203813891858,34.4736061096,83.167137146,0,0.601194381714,5.18489933014,2.95278930664,22.1131477356,0.618474721909,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,38.7751464844,260.37008667,20.8321800232,-999.0,0.0,0.0,0.871246039867,-999.0,-999.0
469,2a79820133d001d6,3060620363450810838 ,21452,0,153,470,200.945057274,27.1044338676,0.0169753804803,34.5877761841,82.8042297363,0,0.402731001377,5.0878443718,1.90064644814,22.1336650848,0.405692845583,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,18.9545536041,57.4011001587,22.1667442322,-999.0,0.0,0.0,1.27820372581,-999.0,-999.0
470,2a79820133d001d7,3060620363450810839 ,21452,0,153,471,200.827379743,27.1142459559,0.0218062959611,34.6374855042,82.9092559814,0,0.429878920317,276.309631348,11.2307329178,17.7965087891,0.0441409721971,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.9978561401,-999.0,1.63454949856,-999.0,55.1818084717,205.010314941,-999.0,21.6575164795,0.466742098331,0.0164672583342,0.478098541498,-999.0,-999.0
471,2a79820133d001d8,3060620363450810840 ,21452,0,153,472,201.16779654,27.1049131978,0.0134478826076,34.6475601196,82.6060943604,0,0.405609220266,4.3231959343,1.57185435295,22.3104858398,0.394854605198,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.9234809875,-999.0,1.81679868698,-999.0,30.2196788788,70.0637435913,22.3084621429,-999.0,0.0329218097031,0.0,1.00201034546,-999.0,-999.0
472,2a79820133d001d9,3060620363450810841 ,21452,0,153,473,201.067795895,27.1077974427,0.0146975079551,34.6451377869,82.6951599121,0,0.389054477215,17.9858722687,3.20443439484,20.762670517,0.193486079574,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.8001461029,-999.0,2.32279348373,-999.0,16.6430397034,60.6041984558,21.65259552,-999.0,0.0495164394379,0.0,0.574979364872,-999.0,-999.0
473,2a79820133d001da,3060620363450810842 ,21452,0,153,474,201.250000416,27.1058511948,0.0119426306337,34.6753578186,82.5330047607,0,0.429623156786,3.86301708221,1.79732275009,22.4326820374,0.505276679993,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.8126735687,-999.0,10.3664255142,-999.0,54.7212371826,133.151138306,22.6008300781,-999.0,0.0162870585918,0.0,0.869204580784,-999.0,-999.0
474,2a79820133d001db,3060620363450810843 ,21452,0,153,475,201.393834379,27.1055708086,0.0116108488292,34.7090644836,82.4050445557,0,0.496835917234,5.68055391312,2.40616798401,22.0140228271,0.460007697344,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,45.7985343933,203.766494751,22.0155601501,-999.0,0.0319401137531,0.0,0.769951581955,-999.0,-999.0
475,2a79820133d001dc,3060620363450810844 ,21452,0,153,476,201.198158296,27.1198284838,0.0134478826076,34.7705802917,82.5796127319,0,0.399367570877,4.41326713562,1.97585999966,22.2880992889,0.486212104559,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,50.2381629944,106.461845398,22.1682224274,-999.0,0.0,0.0,1.56264436245,-999.0,-999.0
476,2a79820133d001dd,3060620363450810845 ,21452,0,153,477,200.595846338,27.1073498287,0.021897342056,34.5236282349,83.1149978638,0,0.559809684753,16.8942489624,3.13548159599,20.8306522369,0.201555743814,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.0456676483,-999.0,0.733429372311,-999.0,3.26102757454,104.495040894,-999.0,21.6782665253,0.0154626723379,0.0,0.649910092354,-999.0,-999.0
477,2a79820133d001de,3060620363450810846 ,21452,0,153,478,200.872841228,27.1059831282,0.0194383468479,34.5820121765,82.8685302734,0,0.420622050762,2.53289055824,1.60410642624,22.890958786,0.687775373459,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,37.0825920105,329.539886475,-999.0,21.9012832642,0.0,0.0,1.00275313854,-999.0,-999.0
478,2a79820133f001df,3060620363452907999 ,21452,0,153,479,200.563075312,27.1140606647,0.0206499956548,34.5715789795,83.1443786621,0,0.576614618301,66.486038208,5.76504039764,19.3431720734,0.0941676497459,57.3513793945,11.070025444,19.5036449432,0.209620893002,200.5625053,27.1143638993,19.4156532288,19.389509201,0.184017553926,0.107920512557,64.0793991089,135.096160889,20.8321800232,-999.0,0.0,0.0225789379328,0.541545152664,0.782252788544,0.686117947102
479,2a79820133d001e0,3060620363450810848 ,21452,0,153,480,201.210733495,27.1066319634,0.0122938780114,34.6715965271,82.5679626465,0,0.415576517582,4.48588323593,1.69552862644,22.2703800201,0.410475254059,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,33.9923171997,179.779006958,22.0951004028,-999.0,0.0163871459663,0.0,0.835033655167,-999.0,-999.0
480,2a79820133d001e1,3060620363450810849 ,21452,0,153,481,201.514177393,27.1064428197,0.0120274694636,34.7454986572,82.2980270386,0,0.568492352962,5.27336502075,1.79722523689,22.0947799683,0.370121657848,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,21.4671154022,123.57724762,-999.0,21.7573242188,0.0157055221498,0.0,1.44709658623,-999.0,-999.0
481,2a79820133d001e2,3060620363450810850 ,21452,0,153,482,200.940070529,27.1072653122,0.0169753804803,34.60912323,82.8087692261,0,0.401018857956,4.93516969681,2.17291784286,22.1667442322,0.478157579899,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.7962341309,-999.0,2.37885165215,-999.0,16.1140403748,359.894958496,22.2910842896,-999.0,0.0331520326436,0.0,1.09349274635,-999.0,-999.0
482,2a79820133d001e3,3060620363450810851 ,21452,0,153,483,201.15893341,27.1077802263,0.0134478826076,34.6676254272,82.6140823364,0,0.400845557451,4.3312664032,1.69823527336,22.3084621429,0.425806999207,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.3978919983,-999.0,2.82642483711,-999.0,30.2196788788,250.063751221,22.3104858398,-999.0,0.0,0.0,0.994684755802,-999.0,-999.0
483,2a79820133f001e4,3060620363452908004 ,21452,0,153,484,201.54452813,27.1263821205,0.0126027772203,34.9011878967,82.2717514038,0,0.575350284576,217.200286865,10.0744609833,18.0578479767,0.050372235477,178.862335205,16.3788661957,18.2687072754,0.0994477048516,201.544258698,27.1265384573,18.2528495789,18.0692577362,0.106501221657,0.0487940758467,49.5581703186,23.6744213104,20.6126880646,21.1848831177,0.078364148736,0.0651399493217,0.482345223427,0.672082543373,0.511380553246
484,2a79820133f001e5,3060620363452908005 ,21452,0,153,485,201.107143118,27.1539613959,0.0156169431284,35.0161018372,82.6616592407,0,0.346429020166,103.475875854,7.2673997879,18.8629016876,0.0762728080153,77.5603713989,10.4186534882,19.1759052277,0.145881950855,201.10700069,27.1544427182,19.1907978058,18.8565406799,0.170279636979,0.0690414607525,35.2487640381,12.5321865082,22.4696674347,-999.0,0.0332553908229,0.0145157631487,0.504413306713,0.831721961498,0.690000712872
485,2a79820133d001e6,3060620363450810854 ,21452,0,153,486,201.06327049,27.1100659013,0.0146975079551,34.6618537903,82.6992645264,0,0.386633038521,7.92430305481,2.36174893379,21.65259552,0.32367002964,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.7547206879,-999.0,1.08747243881,-999.0,16.6430397034,240.604202271,20.762670517,-999.0,0.0,0.0,1.16893064976,-999.0,-999.0
486,2a79820133d001e7,3060620363450810855 ,21452,0,153,487,201.327416218,27.1098115631,0.0119681097567,34.7248306274,82.4642791748,0,0.459165424109,3.78281092644,1.54519557953,22.4554615021,0.443607270718,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.0477581024,-999.0,2.03073644638,-999.0,38.7494812012,224.427261353,19.65483284,-999.0,0.0161067061126,0.0,1.16687428951,-999.0,-999.0
487,2a79820133d001e8,3060620363450810856 ,21452,0,153,488,200.901550034,27.1135599374,0.0194383468479,34.6500015259,82.8432540894,0,0.404644727707,9.4341173172,2.60041427612,21.4632453918,0.299344390631,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,24.868434906,300.816040039,22.2659702301,-999.0,0.0179825797677,0.0,0.651714801788,-999.0,-999.0
488,2a79820133f001e9,3060620363452908009 ,21452,0,153,489,201.025163054,27.1112568553,0.015356994234,34.6618728638,82.7332077026,0,0.385796070099,5.18843841553,1.97107636929,22.1124076843,0.412569046021,10.2815246582,4.15823841095,21.3698616028,0.439219594002,201.02634017,27.1114844671,22.1348686218,22.2485637665,0.716156303883,0.500462889671,26.6747550964,302.92288208,21.8533363342,-999.0,0.0,0.0150588238612,1.52096390724,1.2621114254,1.83085346222
489,2a79820133f001ea,3060620363452908010 ,21452,0,153,490,201.095389873,27.1111340871,0.0146453594789,34.6781272888,82.6707305908,0,0.38757199049,6.4704785347,2.08218765259,21.8726577759,0.34947270155,11.4177513123,4.2046585083,21.2560539246,0.399926304817,201.094635403,27.1109736674,21.5734233856,21.9845695496,0.524204313755,0.367333769798,41.8931884766,340.878540039,22.122549057,-999.0,0.0329302810133,0.0,0.767833530903,1.42312574387,1.26710236073
490,2a79820133d001eb,3060620363450810859 ,21452,0,153,491,201.563750108,27.1104387826,0.0126027772203,34.787399292,82.2540740967,0,0.598708868027,5.85479640961,2.74787163734,21.9812202454,0.509699821472,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,38.9096755981,114.011306763,22.2105464935,-999.0,0.0,0.0,0.832738041878,-999.0,-999.0
491,2a79820133f001ec,3060620363452908012 ,21452,0,153,492,200.887146819,27.1114777023,0.0194383468479,34.6297607422,82.8559951782,0,0.41091170907,5.48475122452,1.90951728821,22.0521068573,0.37809112668,8.01066684723,3.58675861359,21.640832901,0.486254125834,200.888285809,27.1110372933,21.6863155365,24.0639209747,0.551773548126,1.43438339233,23.6348171234,61.8270530701,22.2533626556,-999.0,0.0165267921984,0.0164524428546,0.999026596546,1.0530192852,1.32583117485
492,2a79820133d001ed,3060620363450810861 ,21452,0,153,493,201.416948176,27.1113016867,0.0114466343075,34.7580337524,82.3846969604,0,0.505382120609,3.48347496986,1.48435425758,22.5449676514,0.462758809328,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.0983028412,-999.0,2.12644314766,-999.0,36.8008956909,40.4112014771,22.1190509796,-999.0,0.0,0.0,1.08787512779,-999.0,-999.0
493,2a79820133d001ee,3060620363450810862 ,21452,0,153,494,200.700228632,27.1165259851,0.0236861016601,34.6253166199,83.0224456787,0,0.490171730518,13.7791547775,3.00540113449,21.0519428253,0.236869797111,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.9693470001,-999.0,1.41198015213,-999.0,46.1180267334,324.710388184,22.1601352692,-999.0,0.077745385468,0.0,0.863712370396,-999.0,-999.0
494,2a79820133d001ef,3060620363450810863 ,21452,0,153,495,200.940073796,27.1117415287,0.0169753804803,34.644859314,82.808921814,0,0.396674633026,4.40114784241,1.64336776733,22.2910842896,0.405507266521,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.8491477966,-999.0,1.00148713589,-999.0,16.1140403748,179.894958496,22.1667442322,-999.0,0.0165889058262,0.0158083233982,0.95846927166,-999.0,-999.0
495,2a79820133d001f0,3060620363450810864 ,21452,0,153,496,200.6745678,27.1114571267,0.0234952904284,34.5772895813,83.0451049805,0,0.50871694088,4.45248889923,1.60291481018,22.2784919739,0.390964597464,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,67.3557052612,94.5877609253,19.9232559204,-999.0,0.0155528550968,0.0,1.40803337097,-999.0,-999.0
496,2a79820133d001f1,3060620363450810865 ,21452,0,153,497,201.071458468,27.1140333641,0.01497063227,34.6950416565,82.6921234131,0,0.382982224226,5.41480255127,1.90481352806,22.0660419464,0.382031917572,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.0921840668,-999.0,0.68503767252,-999.0,1.61876392365,50.7011680603,-999.0,21.9931201935,0.016543880105,0.0,0.911738336086,-999.0,-999.0
497,2a79820133d001f2,3060620363450810866 ,21452,0,153,498,200.640783215,27.1122746562,0.0234952904284,34.5757369995,83.0751876831,0,0.528230130672,4.91868686676,1.70794546604,22.170375824,0.377098351717,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,18.8498954773,131.767242432,-999.0,22.0082912445,0.0154701471329,0.0,0.918163001537,-999.0,-999.0
498,2a79820133d001f3,3060620363450810867 ,21452,0,153,499,200.97769186,27.1132232832,0.0159337483346,34.6658554077,82.7755050659,0,0.388425678015,3.93492841721,1.62797534466,22.4126567841,0.449304521084,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,49.8154754639,344.237701416,22.0879745483,-999.0,0.0,0.0,1.4391554594,-999.0,-999.0
499,2a79820133d001f4,3060620363450810868 ,21452,0,153,500,201.03214844,27.1152871938,0.0146975079551,34.6954040527,82.7271347046,0,0.381481379271,6.58666229248,2.33590340614,21.8533363342,0.38514059782,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.7324714661,-999.0,0.599136292934,-999.0,16.0329475403,354.000427246,22.3636474609,-999.0,0.0,0.0,0.793790638447,-999.0,-999.0
500,2a79820133d001f5,3060620363450810869 ,21452,0,153,501,200.921412199,27.1188831898,0.0178722459823,34.6974334717,82.8257598877,0,0.394186526537,7.28168344498,2.66813349724,21.7444190979,0.397928982973,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.3942222595,-999.0,1.99116790295,-999.0,27.5470714569,354.260986328,22.0501937866,-999.0,0.0496508926153,0.0,1.30087172985,-999.0,-999.0
501,2a79820133d001f6,3060620363450810870 ,21452,0,153,502,200.880639179,27.1145678597,0.0194383468479,34.6530151367,82.8618850708,0,0.410087823868,4.55674123764,2.27640652657,22.2533626556,0.542531907558,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.8608512878,-999.0,0.688293039799,-999.0,6.33840227127,79.9787521362,-999.0,21.9012832642,0.0374433249235,0.0,0.951560258865,-999.0,-999.0
